user,menu,rating
User6890,Food1200,3
User2064,Food228,3
User6432,Food460,4
User4073,Food1017,2
User4833,Food146,0
User483,Food394,2.5
User4192,Food1159,4
User9770,Food729,4.5
User9097,Food789,1.5
User4645,Food621,0
User7354,Food1023,5
User9192,Food688,3.5
User2564,Food635,1
User5713,Food890,1.5
User864,Food600,2.5
User3497,Food1009,0
User7292,Food367,0
User7625,Food971,3
User7237,Food728,1
User5534,Food795,1.5
User3577,Food1072,5
User843,Food538,0
User1703,Food805,0.5
User5067,Food1019,1
User7253,Food859,0
User9033,Food934,3
User4599,Food121,0.5
User1442,Food720,0.5
User4781,Food1128,5
User237,Food673,1
User9519,Food1017,2
User5734,Food676,4
User2446,Food59,4.5
User1010,Food564,3.5
User2315,Food160,1
User6737,Food457,3
User6813,Food532,3.5
User7731,Food494,5
User8952,Food424,0
User161,Food121,5
User7570,Food57,2
User3306,Food7,1
User1855,Food481,2
User6226,Food923,2.5
User2280,Food247,3.5
User4731,Food306,5
User3827,Food55,3
User4171,Food849,3.5
User5402,Food555,4
User1156,Food326,3
User7652,Food1131,0
User112,Food104,3.5
User547,Food844,3
User641,Food49,4.5
User2735,Food80,2
User7606,Food756,2
User7279,Food874,1
User9972,Food556,2
User4825,Food768,0
User1762,Food92,0.5
User5181,Food731,1
User2232,Food58,1
User4874,Food906,4.5
User3749,Food565,4
User9463,Food649,3.5
User5720,Food688,0.5
User8332,Food178,1.5
User5644,Food94,3
User5048,Food850,3
User8828,Food425,0
User7639,Food709,2
User6667,Food252,5
User3708,Food504,2
User2807,Food884,1.5
User9241,Food721,5
User3843,Food1039,2
User9839,Food1172,1.5
User9888,Food1057,3
User705,Food634,4
User4292,Food1022,4
User4696,Food17,0
User5093,Food1102,4
User1452,Food277,5
User5563,Food840,3.5
User6270,Food407,2
User7476,Food366,2
User5468,Food111,4.5
User9874,Food960,0
User2348,Food1084,3
User3246,Food239,2.5
User198,Food566,2
User8249,Food664,4.5
User3922,Food1062,1.5
User6834,Food634,1
User8536,Food255,2.5
User6215,Food579,2
User2051,Food286,0.5
User5776,Food527,3.5
User4935,Food691,1.5
User8941,Food395,0
User3668,Food760,0.5
User1826,Food657,0
User5060,Food386,3
User8035,Food36,2.5
User3186,Food617,0
User421,Food524,4.5
User1538,Food895,4.5
User6679,Food801,4
User1325,Food853,4
User2227,Food101,5
User6514,Food195,3
User3005,Food681,3.5
User5837,Food256,4
User9395,Food908,2.5
User1744,Food1085,0
User6105,Food716,2
User6502,Food24,1
User7731,Food1053,5
User8646,Food1175,0.5
User3032,Food268,3
User6837,Food958,0
User9966,Food1189,0
User2400,Food380,1
User5755,Food596,4.5
User7868,Food670,4
User630,Food616,2
User825,Food523,3.5
User7846,Food544,0
User3408,Food993,1
User7262,Food603,4.5
User5023,Food959,0.5
User8845,Food514,0.5
User585,Food600,2
User5563,Food886,3.5
User8600,Food856,3
User7984,Food760,3.5
User3069,Food74,1
User3099,Food381,3.5
User8455,Food1053,3.5
User4519,Food646,1.5
User823,Food259,1.5
User2059,Food1043,5
User8727,Food624,5
User1941,Food1093,1.5
User2095,Food950,1.5
User926,Food221,3
User7632,Food799,0
User6095,Food415,3.5
User7913,Food203,1
User5201,Food704,4.5
User9430,Food851,3.5
User1530,Food1125,0.5
User5871,Food1108,1.5
User5464,Food1050,2.5
User9307,Food744,2
User8339,Food582,3.5
User3975,Food992,2.5
User9394,Food349,2.5
User2190,Food326,2
User425,Food1135,4
User3032,Food1032,0
User8699,Food722,3.5
User7232,Food943,0.5
User9259,Food637,0.5
User7406,Food1028,5
User7241,Food854,0.5
User7417,Food179,4
User3654,Food389,5
User4169,Food533,2.5
User456,Food722,4.5
User5806,Food733,0
User4091,Food890,2
User2452,Food1122,0
User629,Food278,4.5
User1958,Food439,5
User7526,Food744,2.5
User3330,Food68,3
User983,Food874,5
User7683,Food216,5
User1746,Food1117,4.5
User5485,Food552,2.5
User5595,Food536,3.5
User251,Food225,3.5
User8425,Food220,1
User2322,Food731,0.5
User6138,Food703,0.5
User9378,Food951,4
User491,Food1059,5
User9233,Food240,3.5
User5596,Food138,0.5
User7156,Food766,3.5
User6761,Food187,0
User3467,Food600,3.5
User6974,Food59,2
User9373,Food332,0
User5298,Food641,4.5
User1581,Food1165,4
User1290,Food214,0
User6739,Food1121,0
User8238,Food959,0
User7026,Food548,4
User6676,Food183,4.5
User1013,Food28,3.5
User3644,Food837,3.5
User6906,Food535,1.5
User2039,Food818,1
User8049,Food1012,2
User9055,Food728,0
User8309,Food1145,1
User4230,Food664,5
User1075,Food760,1.5
User5768,Food359,4.5
User2026,Food348,4
User8839,Food752,5
User2476,Food889,0
User24,Food794,0.5
User4371,Food1008,2
User2004,Food913,2.5
User259,Food907,3.5
User2903,Food1170,4.5
User8049,Food23,3
User9598,Food1051,4
User6623,Food923,0
User5965,Food405,1
User2261,Food612,0
User2928,Food676,4
User2439,Food74,1
User1812,Food607,2.5
User3052,Food516,3
User8944,Food26,2
User1854,Food226,2.5
User8469,Food749,1
User2471,Food935,3
User4756,Food59,4.5
User5966,Food656,4
User9058,Food805,3
User1258,Food160,2
User2375,Food707,3
User6244,Food1063,4.5
User4231,Food1136,0
User4110,Food862,4.5
User4620,Food533,2
User4757,Food327,1.5
User1501,Food801,4
User8120,Food108,2
User240,Food1098,3
User3665,Food1170,4.5
User6291,Food460,2.5
User7052,Food494,4.5
User6948,Food92,1
User2980,Food200,1.5
User6671,Food7,2.5
User411,Food263,3
User9945,Food99,4
User7087,Food847,1
User5157,Food625,4.5
User6050,Food766,0.5
User7761,Food727,0
User8833,Food204,2.5
User1058,Food1034,3.5
User7368,Food276,3
User59,Food815,4.5
User8235,Food402,3
User1328,Food444,2
User1201,Food262,5
User1465,Food998,1.5
User2012,Food1180,4.5
User8017,Food290,3.5
User1356,Food280,1
User2684,Food1086,1.5
User9159,Food390,3
User7863,Food292,5
User5835,Food389,4.5
User117,Food598,5
User8011,Food1057,2.5
User9680,Food1163,1.5
User9503,Food306,1.5
User7856,Food1049,0
User8647,Food455,3
User3939,Food470,3
User5643,Food715,1
User7311,Food28,1.5
User3211,Food771,4.5
User9030,Food287,1
User1411,Food637,1.5
User7192,Food477,0
User9214,Food211,1.5
User4633,Food240,1
User8849,Food597,5
User5686,Food346,0
User5580,Food1180,1
User6691,Food930,2.5
User65,Food1192,3.5
User9652,Food958,4.5
User1045,Food1131,4
User2229,Food153,4
User3171,Food985,0.5
User3036,Food298,4
User7946,Food548,2
User9962,Food1060,5
User4522,Food422,0
User8218,Food154,1.5
User1296,Food426,3
User5055,Food91,4
User1776,Food1011,2.5
User7527,Food199,4.5
User7956,Food966,1.5
User9083,Food967,3.5
User5391,Food576,0.5
User8087,Food173,1.5
User9872,Food973,4
User3745,Food63,2.5
User2115,Food326,2.5
User8178,Food270,4.5
User6690,Food1113,3.5
User1696,Food17,0.5
User6998,Food290,1.5
User1851,Food311,3.5
User1547,Food976,2
User6943,Food1194,0.5
User3423,Food1049,0.5
User4477,Food1049,4
User6973,Food960,2.5
User2740,Food883,2
User6881,Food388,1
User8327,Food685,4.5
User2148,Food11,4
User8552,Food1119,3.5
User1525,Food1200,4.5
User8547,Food720,2
User2789,Food960,5
User9778,Food410,4.5
User4268,Food138,3
User7139,Food1070,0.5
User7966,Food126,3.5
User2199,Food678,0
User3449,Food412,1
User8079,Food72,3
User9677,Food1169,4.5
User1511,Food310,2.5
User2086,Food872,1
User8994,Food751,1.5
User2424,Food266,5
User173,Food699,0
User5334,Food225,1.5
User6208,Food58,2
User5487,Food1026,0
User5188,Food254,0
User1287,Food571,4.5
User6312,Food438,1
User5246,Food1197,4
User3475,Food1144,0.5
User3478,Food697,2
User2392,Food681,2
User8531,Food639,2
User3244,Food14,1.5
User7378,Food954,4
User6730,Food604,2
User6079,Food479,1
User2850,Food100,4.5
User3536,Food322,0
User7241,Food666,3.5
User2461,Food15,0.5
User8388,Food1124,1
User8534,Food636,4.5
User7887,Food900,4
User2217,Food877,0
User7081,Food651,4
User4548,Food794,4
User4402,Food300,3
User1271,Food1076,0.5
User937,Food1119,4.5
User1282,Food989,2.5
User6571,Food491,2
User5063,Food392,2.5
User1620,Food446,5
User893,Food137,0
User5275,Food751,0.5
User8782,Food862,1.5
User8708,Food73,2
User2965,Food662,4
User1880,Food926,0.5
User5227,Food788,4
User1912,Food429,5
User8203,Food31,2
User1613,Food1084,0.5
User2745,Food900,2
User7417,Food683,4.5
User1585,Food843,1.5
User1058,Food219,3
User7168,Food70,5
User9624,Food671,4.5
User5199,Food152,0.5
User8174,Food773,3
User8908,Food659,5
User338,Food113,0.5
User8487,Food1046,1.5
User6849,Food600,0.5
User5052,Food346,2
User2402,Food995,2.5
User4152,Food899,1.5
User1551,Food1039,1
User370,Food56,1
User114,Food90,5
User710,Food144,1
User990,Food680,0
User6849,Food1064,3.5
User6844,Food514,1.5
User2540,Food449,1.5
User1046,Food1057,2
User8804,Food311,3.5
User2381,Food598,1
User8277,Food722,0.5
User4960,Food179,2.5
User6629,Food317,3.5
User514,Food1067,1
User7482,Food244,4
User5436,Food665,2
User6428,Food114,0
User566,Food27,4.5
User576,Food787,1
User4981,Food394,4.5
User4997,Food844,0
User8939,Food156,0.5
User5954,Food924,5
User5264,Food836,0
User9786,Food137,0
User9481,Food669,4
User6366,Food1175,4.5
User1886,Food80,2
User1105,Food691,0
User8182,Food948,2
User6727,Food1071,0.5
User3460,Food957,1.5
User4226,Food464,0.5
User9970,Food828,1
User8388,Food1093,4.5
User5821,Food425,3.5
User2143,Food746,1
User8426,Food440,2
User6927,Food803,0
User4380,Food1018,3
User9727,Food833,3.5
User4557,Food318,1.5
User4423,Food581,0
User5175,Food112,2
User5219,Food570,3
User7912,Food506,4.5
User6694,Food58,0
User1262,Food289,1
User2011,Food745,1
User9371,Food796,4
User6401,Food956,1
User5589,Food925,0.5
User1030,Food1160,5
User6807,Food613,0.5
User2637,Food265,2.5
User574,Food852,0
User9313,Food972,1.5
User6208,Food790,4
User4623,Food243,2.5
User2373,Food1063,3.5
User6552,Food509,3.5
User2348,Food461,0.5
User3440,Food828,1
User5477,Food67,1
User3250,Food105,2.5
User5085,Food907,1
User4133,Food362,0.5
User4196,Food1057,2.5
User5648,Food309,4.5
User6870,Food650,1.5
User7958,Food588,3.5
User6678,Food1040,1
User1310,Food405,0.5
User4105,Food824,4
User2063,Food188,0.5
User8831,Food982,4.5
User6543,Food765,2.5
User9659,Food64,2.5
User8914,Food873,0.5
User1103,Food126,4
User7524,Food504,3
User2039,Food679,4
User7770,Food231,2
User7982,Food749,1.5
User4734,Food1193,0.5
User4975,Food851,4
User2033,Food617,3
User3952,Food392,3.5
User9709,Food457,0
User3836,Food23,3
User4910,Food1150,3
User1513,Food614,3
User3109,Food42,2.5
User7731,Food535,0.5
User5945,Food752,4.5
User6877,Food57,1.5
User980,Food346,3
User788,Food742,3.5
User9409,Food1090,3
User2010,Food696,4
User9362,Food824,4
User4162,Food114,2
User212,Food73,3.5
User9770,Food1130,2
User6172,Food901,4
User5752,Food819,0.5
User9222,Food544,4.5
User8954,Food7,0.5
User2775,Food358,4.5
User600,Food633,3.5
User3386,Food1198,2.5
User1763,Food376,2.5
User3698,Food703,0.5
User5341,Food988,3
User3752,Food217,4.5
User8428,Food1166,1.5
User3928,Food343,0
User3745,Food228,4.5
User3665,Food966,3
User1316,Food181,1.5
User1045,Food409,2
User2144,Food252,4
User9931,Food565,1.5
User6405,Food130,3
User2337,Food1142,1.5
User5113,Food437,4.5
User7033,Food822,5
User3250,Food53,4
User9516,Food6,3.5
User6181,Food685,2
User1886,Food725,0
User9705,Food130,2.5
User7874,Food960,1.5
User7526,Food629,4.5
User436,Food1195,0
User2790,Food458,4
User5224,Food1154,5
User4181,Food103,0
User1615,Food555,2
User581,Food695,0
User7862,Food910,0.5
User7041,Food770,0.5
User7146,Food966,4.5
User9383,Food370,5
User1046,Food845,2.5
User4218,Food555,4
User9808,Food172,3
User5489,Food551,1
User4668,Food847,4.5
User5048,Food854,0
User9050,Food1006,0.5
User9073,Food1085,0.5
User721,Food5,2.5
User1143,Food512,3
User9009,Food12,5
User6304,Food1100,4
User892,Food726,3
User2441,Food45,2.5
User8980,Food73,1
User9155,Food827,2.5
User7963,Food319,3
User4486,Food28,2.5
User292,Food210,2.5
User4881,Food182,0.5
User1818,Food634,3
User7733,Food279,4.5
User2933,Food101,3.5
User6703,Food109,3
User3136,Food80,4.5
User6408,Food311,4.5
User3020,Food578,4.5
User2282,Food297,3.5
User744,Food490,5
User3765,Food623,0
User5976,Food1080,4
User6746,Food766,1.5
User5509,Food1174,5
User5551,Food896,5
User7355,Food1124,0
User7956,Food614,3
User2908,Food256,2.5
User328,Food483,1.5
User4966,Food947,4
User505,Food222,0.5
User8360,Food354,3
User2713,Food288,5
User9523,Food10,1
User2252,Food924,2
User1636,Food437,2
User6677,Food273,5
User4627,Food595,3
User996,Food216,3.5
User6631,Food905,1.5
User7856,Food224,4
User9424,Food887,1
User4273,Food275,2
User3248,Food754,4
User8977,Food305,4.5
User6421,Food212,4
User8978,Food32,3
User1095,Food88,0
User6885,Food408,2
User9577,Food474,4
User2699,Food746,1.5
User8612,Food646,3.5
User807,Food711,5
User3257,Food316,2
User6499,Food158,5
User301,Food103,3
User6279,Food330,3
User9953,Food235,2.5
User4705,Food602,0.5
User1456,Food185,3
User7625,Food1135,3.5
User7040,Food321,3.5
User2165,Food379,1.5
User1183,Food282,2.5
User2617,Food231,4.5
User5519,Food375,2.5
User2934,Food64,1
User1789,Food39,0
User3165,Food116,4
User6001,Food708,4.5
User4045,Food926,1.5
User920,Food618,5
User8162,Food717,2.5
User2748,Food29,4
User2837,Food10,5
User2047,Food298,2.5
User2653,Food1125,5
User5554,Food916,0.5
User469,Food875,2
User9526,Food411,0
User321,Food422,2.5
User8047,Food444,2
User9659,Food105,0
User8302,Food690,3.5
User5603,Food305,1
User3271,Food925,5
User197,Food552,1.5
User8757,Food994,2
User3753,Food1030,1
User367,Food877,0.5
User6024,Food155,0
User8139,Food764,4
User2717,Food45,2
User3526,Food787,4.5
User6057,Food963,4
User8470,Food1009,3.5
User9450,Food241,3.5
User4618,Food136,4
User8993,Food490,4.5
User1024,Food1093,3.5
User8268,Food532,0.5
User6252,Food405,2
User7140,Food1126,0.5
User7453,Food78,0.5
User4532,Food917,2
User3859,Food927,4.5
User781,Food414,2.5
User3878,Food559,0
User9850,Food432,2.5
User5817,Food238,3
User5457,Food262,3.5
User2413,Food511,4
User5135,Food819,1
User5400,Food312,4
User1529,Food420,3
User6442,Food167,1
User5578,Food908,1
User8943,Food52,0.5
User4575,Food792,1.5
User5596,Food478,1.5
User4055,Food402,0.5
User5178,Food1035,5
User1117,Food356,2
User549,Food848,2.5
User1140,Food150,0
User5262,Food136,4
User2032,Food40,1
User7810,Food685,2
User2406,Food1019,0.5
User3660,Food1050,5
User3940,Food288,5
User8747,Food194,2.5
User8602,Food1152,5
User8036,Food302,1
User6310,Food555,4.5
User1031,Food361,2
User8189,Food1073,5
User4893,Food1127,1
User515,Food997,5
User5399,Food527,4.5
User870,Food775,0.5
User6032,Food229,3.5
User5030,Food398,3
User563,Food536,0.5
User219,Food786,5
User764,Food213,1.5
User9969,Food101,0.5
User9496,Food768,3
User4356,Food1020,5
User8759,Food219,4.5
User2393,Food1177,0
User5084,Food663,1.5
User8086,Food134,5
User5471,Food1039,0.5
User18,Food436,2.5
User1387,Food10,3
User6596,Food146,3
User6951,Food435,1
User5464,Food1199,5
User6420,Food986,2
User158,Food329,4
User9409,Food316,3.5
User1659,Food492,3.5
User2577,Food295,1.5
User7780,Food428,5
User5904,Food1029,3.5
User2886,Food426,4
User8672,Food453,4
User3087,Food2,0.5
User6678,Food112,4.5
User3986,Food858,1.5
User2024,Food819,5
User3940,Food1181,5
User6230,Food964,5
User6732,Food397,2
User3023,Food437,5
User3387,Food355,4.5
User9803,Food1137,0.5
User1344,Food433,3.5
User5848,Food114,1.5
User8791,Food1184,5
User4394,Food162,0.5
User644,Food1064,0.5
User8122,Food181,4.5
User3754,Food978,1
User886,Food572,0
User493,Food207,2.5
User2554,Food428,2.5
User8056,Food758,1.5
User4497,Food832,0.5
User5038,Food848,0
User2049,Food1168,2
User2367,Food119,0.5
User6856,Food390,3.5
User8464,Food301,3.5
User5497,Food1116,1
User1721,Food358,4
User1362,Food560,3
User4483,Food670,1
User2943,Food10,0
User1461,Food678,2
User5126,Food588,5
User7882,Food50,1
User9239,Food176,2.5
User5027,Food529,1.5
User4456,Food1185,0.5
User7894,Food1093,1
User4927,Food298,4
User1873,Food851,2.5
User3957,Food805,3
User2364,Food190,4
User7536,Food931,2.5
User740,Food364,4.5
User3707,Food1009,3.5
User6642,Food300,3
User5020,Food445,4.5
User7227,Food597,4.5
User3832,Food1092,5
User4700,Food366,4.5
User3798,Food853,1.5
User793,Food998,3
User2385,Food48,3
User9540,Food724,3.5
User7473,Food299,3
User4672,Food818,0
User6873,Food151,3.5
User7354,Food256,3.5
User4337,Food1151,3.5
User2370,Food195,4.5
User933,Food555,2.5
User4468,Food1198,4
User8893,Food438,3.5
User3195,Food336,3
User5386,Food750,4.5
User2732,Food867,5
User4797,Food431,0
User801,Food695,4
User3889,Food1132,1.5
User8451,Food761,0.5
User3822,Food250,1
User9588,Food741,0
User3771,Food523,2.5
User9173,Food375,1.5
User5242,Food929,4
User5740,Food17,1
User3843,Food965,4.5
User2961,Food497,5
User1024,Food185,3.5
User3635,Food549,2.5
User8801,Food965,0
User855,Food72,2
User4837,Food478,3
User3330,Food42,2
User2920,Food563,0.5
User2624,Food1114,0.5
User798,Food72,0.5
User8202,Food702,3.5
User375,Food296,3.5
User5984,Food1039,2
User5032,Food186,3
User5016,Food355,5
User8249,Food743,3
User1603,Food927,1
User8906,Food818,1.5
User3344,Food275,3
User2933,Food1016,2.5
User9475,Food227,0
User2463,Food645,3.5
User9639,Food935,2
User573,Food150,0.5
User6982,Food386,3.5
User8555,Food882,5
User5435,Food1178,1.5
User6992,Food911,2
User4978,Food485,0.5
User3564,Food75,5
User8566,Food1038,2
User9603,Food646,5
User6042,Food651,2
User9538,Food1011,3.5
User5833,Food972,1
User7216,Food149,5
User3258,Food74,5
User2657,Food179,4.5
User1251,Food561,1
User1495,Food355,5
User5760,Food1039,2.5
User7399,Food591,1
User5076,Food195,3
User9126,Food56,0
User2374,Food660,3
User5291,Food496,0
User3583,Food469,5
User1452,Food155,2.5
User1147,Food126,5
User6998,Food1116,2
User9982,Food733,5
User3684,Food646,3.5
User411,Food386,1.5
User4504,Food906,5
User8701,Food387,1.5
User9750,Food27,4.5
User7758,Food519,0
User6083,Food904,2.5
User618,Food996,2
User8071,Food411,4.5
User6198,Food639,3.5
User326,Food200,1.5
User6590,Food125,2
User6688,Food498,4.5
User6954,Food4,5
User8057,Food177,0.5
User5863,Food419,1.5
User2520,Food354,0.5
User2154,Food1181,5
User1459,Food204,5
User4806,Food916,4
User429,Food528,0
User5337,Food1166,1.5
User774,Food1030,5
User9026,Food564,5
User4602,Food351,1.5
User162,Food1033,3.5
User5852,Food275,5
User7833,Food699,4.5
User5992,Food329,4
User5533,Food475,5
User2758,Food651,2.5
User8852,Food746,5
User2993,Food955,2
User5396,Food577,1.5
User7872,Food361,0.5
User9260,Food1106,4.5
User3532,Food1104,1.5
User4601,Food896,0
User6745,Food831,5
User2011,Food347,4.5
User4389,Food858,3.5
User8428,Food235,4
User3952,Food741,5
User7451,Food352,1.5
User4146,Food144,1
User5165,Food978,2
User254,Food631,5
User9239,Food455,3
User6383,Food74,5
User1325,Food399,5
User3225,Food886,2.5
User5561,Food319,1.5
User3492,Food275,4
User9604,Food914,1.5
User3978,Food534,5
User5943,Food1144,3.5
User5338,Food697,1
User4218,Food371,3
User9071,Food353,4.5
User6485,Food922,2
User8353,Food838,3
User1977,Food949,4.5
User692,Food219,1
User7912,Food717,2.5
User8667,Food33,1
User7070,Food312,5
User6353,Food181,2
User832,Food963,4
User659,Food866,4
User938,Food512,0
User6244,Food928,0
User731,Food73,1.5
User9243,Food165,3.5
User7004,Food43,1.5
User9619,Food724,1.5
User2573,Food501,3
User72,Food158,2
User6726,Food986,1.5
User7565,Food498,1
User4228,Food998,0
User4434,Food882,2.5
User8,Food192,2.5
User5791,Food165,4
User8833,Food1013,1
User3203,Food264,0
User2306,Food124,3.5
User1130,Food663,3.5
User1483,Food811,3
User4319,Food580,3.5
User7847,Food356,2.5
User514,Food834,4
User4813,Food1028,0.5
User4332,Food523,3.5
User4497,Food952,2
User4085,Food579,2.5
User6962,Food479,1
User5686,Food997,3
User5572,Food978,3
User4544,Food684,3
User8488,Food827,4.5
User5211,Food1001,3.5
User7763,Food349,3.5
User1131,Food923,0
User7206,Food592,3
User4506,Food504,2
User3794,Food327,3
User7541,Food672,2.5
User173,Food1019,2
User1195,Food1160,2
User6531,Food519,4
User5468,Food477,3.5
User2287,Food520,3
User4680,Food743,5
User9711,Food288,2.5
User1094,Food214,3
User3408,Food565,3.5
User5336,Food261,1.5
User4945,Food1074,4.5
User4567,Food678,2
User4448,Food903,2.5
User5434,Food1057,0.5
User5048,Food558,4.5
User8486,Food192,0.5
User9593,Food1016,1
User6462,Food604,2
User1151,Food436,1
User840,Food423,2
User9173,Food116,0
User9935,Food311,0
User4314,Food144,0
User3803,Food601,0.5
User2986,Food288,4
User4841,Food470,5
User1750,Food744,0.5
User1463,Food1011,1.5
User2466,Food929,1.5
User8576,Food213,1.5
User3763,Food962,2.5
User5615,Food488,4.5
User4178,Food638,0.5
